"ipset","chain","target","osi","member","membertype","packets"
"geo-ar","PREROUTING","DROP","3","186.96.192.0/21","CIDR","3"
"geo-ar","PREROUTING","DROP","3","191.103.0.0/18","CIDR","6"
"geo-ar","PREROUTING","DROP","3","181.84.0.0/16","CIDR","7"
"geo-ar","PREROUTING","DROP","3","200.32.0.0/17","CIDR","8"
"geo-ar","PREROUTING","DROP","3","45.238.104.0/22","CIDR","21"
"geo-ar","PREROUTING","DROP","3","201.234.0.0/15","CIDR","3"
"geo-ar","PREROUTING","DROP","3","45.186.24.0/21","CIDR","28"
"geo-ar","PREROUTING","DROP","3","168.205.120.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","45.230.80.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","45.173.16.0/22","CIDR","1"
"geo-ar","PREROUTING","DROP","3","200.41.0.0/16","CIDR","7"
"geo-ar","PREROUTING","DROP","3","190.11.192.0/20","CIDR","3"
"geo-ar","PREROUTING","DROP","3","186.12.0.0/15","CIDR","4"
"geo-ar","PREROUTING","DROP","3","190.176.0.0/14","CIDR","3"
"geo-ar","PREROUTING","DROP","3","186.18.0.0/15","CIDR","7"
"geo-ar","PREROUTING","DROP","3","170.84.204.0/22","CIDR","1"
"geo-ar","PREROUTING","DROP","3","186.124.0.0/14","CIDR","5"
"geo-ar","PREROUTING","DROP","3","186.158.0.0/16","CIDR","3"
"geo-ar","PREROUTING","DROP","3","200.89.128.0/18","CIDR","4"
"geo-ar","PREROUTING","DROP","3","190.55.0.0/16","CIDR","3"
"geo-ar","PREROUTING","DROP","3","190.93.192.0/19","CIDR","3"
"geo-ar","PREROUTING","DROP","3","181.8.0.0/13","CIDR","17"
"geo-ar","PREROUTING","DROP","3","138.36.96.0/22","CIDR","7"
"geo-ar","PREROUTING","DROP","3","181.116.0.0/15","CIDR","19"
"geo-ar","PREROUTING","DROP","3","200.16.128.0/17","CIDR","1"
"geo-ar","PREROUTING","DROP","3","190.108.32.0/19","CIDR","4"
"geo-ar","PREROUTING","DROP","3","45.177.200.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","45.181.44.0/22","CIDR","12"
"geo-ar","PREROUTING","DROP","3","190.151.144.0/20","CIDR","3"
"geo-ar","PREROUTING","DROP","3","216.244.192.0/18","CIDR","2"
"geo-ar","PREROUTING","DROP","3","179.0.224.0/19","CIDR","132"
"geo-ar","PREROUTING","DROP","3","190.220.0.0/15","CIDR","3"
"geo-ar","PREROUTING","DROP","3","186.108.0.0/14","CIDR","7"
"geo-ar","PREROUTING","DROP","3","170.238.124.0/22","CIDR","2"
"geo-ar","PREROUTING","DROP","3","170.80.108.0/22","CIDR","1"
"geo-ar","PREROUTING","DROP","3","201.176.0.0/14","CIDR","4"
"geo-ar","PREROUTING","DROP","3","45.238.220.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","186.122.0.0/15","CIDR","5"
"geo-ar","PREROUTING","DROP","3","190.3.0.0/17","CIDR","1"
"geo-ar","PREROUTING","DROP","3","186.1.208.0/20","CIDR","6"
"geo-ar","PREROUTING","DROP","3","181.174.128.0/19","CIDR","1"
"geo-ar","PREROUTING","DROP","3","168.195.184.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","190.244.0.0/14","CIDR","7"
"geo-ar","PREROUTING","DROP","3","45.162.108.0/22","CIDR","1"
"geo-ar","PREROUTING","DROP","3","181.44.0.0/14","CIDR","7"
"geo-ar","PREROUTING","DROP","3","201.231.0.0/16","CIDR","3"
"geo-ar","PREROUTING","DROP","3","181.24.0.0/13","CIDR","8"
"geo-ar","PREROUTING","DROP","3","45.174.130.0/23","CIDR","4"
"geo-ar","PREROUTING","DROP","3","138.186.140.0/22","CIDR","1"
"geo-ar","PREROUTING","DROP","3","190.48.0.0/14","CIDR","3"
"geo-ar","PREROUTING","DROP","3","190.122.128.0/19","CIDR","9"
"geo-ar","PREROUTING","DROP","3","190.124.128.0/19","CIDR","2"
"geo-ar","PREROUTING","DROP","3","181.41.224.0/19","CIDR","6"
"geo-ar","PREROUTING","DROP","3","181.91.128.0/17","CIDR","1"
"geo-ar","PREROUTING","DROP","3","45.184.228.0/22","CIDR","6"
"geo-ar","PREROUTING","DROP","3","186.64.64.0/19","CIDR","9"
"geo-ar","PREROUTING","DROP","3","45.178.0.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","181.16.0.0/16","CIDR","9"
"geo-ar","PREROUTING","DROP","3","181.20.0.0/14","CIDR","6"
"geo-ar","PREROUTING","DROP","3","45.239.84.0/22","CIDR","6"
"geo-ar","PREROUTING","DROP","3","138.118.208.0/21","CIDR","1"
"geo-ar","PREROUTING","DROP","3","181.164.0.0/14","CIDR","7"
"geo-ar","PREROUTING","DROP","3","192.141.20.0/22","CIDR","2"
"geo-ar","PREROUTING","DROP","3","179.40.0.0/15","CIDR","8"
"geo-ar","PREROUTING","DROP","3","45.227.32.0/21","CIDR","6"
"geo-ar","PREROUTING","DROP","3","201.219.160.0/19","CIDR","3"
"geo-ar","PREROUTING","DROP","3","179.36.0.0/14","CIDR","6"
"geo-ar","PREROUTING","DROP","3","170.155.0.0/16","CIDR","31"
"geo-ar","PREROUTING","DROP","3","190.183.0.0/16","CIDR","9"
"geo-ar","PREROUTING","DROP","3","190.172.0.0/14","CIDR","4"
"geo-ar","PREROUTING","DROP","3","200.45.0.0/16","CIDR","1"
"geo-ar","PREROUTING","DROP","3","186.128.0.0/12","CIDR","11"
"geo-ar","PREROUTING","DROP","3","45.177.144.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","190.7.0.0/18","CIDR","1"
"geo-ar","PREROUTING","DROP","3","201.250.0.0/15","CIDR","6"
"geo-ar","PREROUTING","DROP","3","207.191.164.0/22","CIDR","3"
"geo-ar","PREROUTING","DROP","3","190.122.64.0/19","CIDR","7"
"geo-ar","PREROUTING","DROP","3","190.192.0.0/14","CIDR","3"
"geo-sa","PREROUTING","DROP","3","31.166.0.0/15","CIDR","2"
"geo-sa","PREROUTING","DROP","3","87.101.128.0/17","CIDR","2"
"geo-sa","PREROUTING","DROP","3","2.88.0.0/14","CIDR","5"
"geo-sa","PREROUTING","DROP","3","51.36.0.0/16","CIDR","6"
"geo-sa","PREROUTING","DROP","3","5.82.0.0/16","CIDR","3"
"geo-sa","PREROUTING","DROP","3","176.16.0.0/14","CIDR","5"
"geo-sa","PREROUTING","DROP","3","77.223.224.0/19","CIDR","3"
"geo-sa","PREROUTING","DROP","3","176.224.0.0/15","CIDR","4"
"geo-sa","PREROUTING","DROP","3","178.73.64.0/18","CIDR","7"
"geo-sa","PREROUTING","DROP","3","66.118.128.0/18","CIDR","4"
"geo-sa","PREROUTING","DROP","3","86.51.0.0/16","CIDR","20"
"geo-sa","PREROUTING","DROP","3","142.154.0.0/17","CIDR","3"
"geo-sa","PREROUTING","DROP","3","168.149.0.0/17","CIDR","4"
"geo-sa","PREROUTING","DROP","3","51.252.0.0/15","CIDR","3"
"geo-sa","PREROUTING","DROP","3","169.148.0.0/17","CIDR","7"
"geo-sa","PREROUTING","DROP","3","94.96.0.0/14","CIDR","3"
"geo-sa","PREROUTING","DROP","3","212.138.0.0/16","CIDR","4"
"geo-sa","PREROUTING","DROP","3","128.234.0.0/16","CIDR","1"
"geo-sa","PREROUTING","DROP","3","141.164.128.0/17","CIDR","3"
"geo-sa","PREROUTING","DROP","3","144.86.0.0/17","CIDR","3"
"geo-sa","PREROUTING","DROP","3","86.111.192.0/21","CIDR","18"
"geo-sa","PREROUTING","DROP","3","51.39.0.0/16","CIDR","4"
"geo-sa","PREROUTING","DROP","3","178.80.0.0/15","CIDR","1"
"geo-sa","PREROUTING","DROP","3","37.104.0.0/14","CIDR","8"
"geo-sa","PREROUTING","DROP","3","159.0.0.0/16","CIDR","8"
"geo-sa","PREROUTING","DROP","3","5.244.0.0/14","CIDR","4"
"geo-sa","PREROUTING","DROP","3","93.112.0.0/16","CIDR","2"
"geo-sa","PREROUTING","DROP","3","188.48.0.0/13","CIDR","1"
"geo-sa","PREROUTING","DROP","3","51.211.0.0/16","CIDR","9"
"geo-sa","PREROUTING","DROP","3","213.236.32.0/19","CIDR","4"
"geo-ae","PREROUTING","DROP","3","5.160.0.0/16","CIDR","5"
"geo-ae","PREROUTING","DROP","3","151.240.0.0/13","CIDR","27"
"geo-ae","PREROUTING","DROP","3","77.238.224.0/19","CIDR","3"
"geo-ae","PREROUTING","DROP","3","94.200.0.0/13","CIDR","3"
"geo-ae","PREROUTING","DROP","3","5.192.0.0/14","CIDR","2"
"geo-ae","PREROUTING","DROP","3","31.215.0.0/16","CIDR","3"
"geo-ae","PREROUTING","DROP","3","92.96.0.0/14","CIDR","2"
"geo-ae","PREROUTING","DROP","3","37.236.0.0/14","CIDR","20"
"geo-ae","PREROUTING","DROP","3","91.72.0.0/14","CIDR","1"
"geo-ae","PREROUTING","DROP","3","87.247.140.0/22","CIDR","4"
"geo-ae","PREROUTING","DROP","3","5.61.32.0/19","CIDR","35"
"geo-ae","PREROUTING","DROP","3","66.116.128.0/17","CIDR","4"
"geo-ae","PREROUTING","DROP","3","109.177.0.0/16","CIDR","3"
"geo-ae","PREROUTING","DROP","3","93.183.88.0/22","CIDR","12"
"geo-ae","PREROUTING","DROP","3","91.84.96.0/19","CIDR","2"
"geo-ae","PREROUTING","DROP","3","86.96.0.0/14","CIDR","4"
"geo-ae","PREROUTING","DROP","3","217.78.234.0/23","CIDR","48"
"geo-ae","PREROUTING","DROP","3","146.103.96.0/19","CIDR","3"
"geo-ae","PREROUTING","DROP","3","181.214.0.0/15","CIDR","11"
"geo-ae","PREROUTING","DROP","3","181.41.192.0/19","CIDR","36"
"geo-ae","PREROUTING","DROP","3","169.224.0.0/17","CIDR","26"
"geo-ae","PREROUTING","DROP","3","65.20.128.0/17","CIDR","30"
"geo-ae","PREROUTING","DROP","3","46.209.0.0/16","CIDR","2"
"geo-ae","PREROUTING","DROP","3","88.210.10.0/23","CIDR","6"
"geo-ae","PREROUTING","DROP","3","80.85.244.0/22","CIDR","6"
"geo-ae","PREROUTING","DROP","3","5.180.16.0/22","CIDR","5"
"geo-ae","PREROUTING","DROP","3","2.48.0.0/14","CIDR","2"
"geo-ae","PREROUTING","DROP","3","5.38.0.0/17","CIDR","7"
"geo-ae","PREROUTING","DROP","3","94.56.0.0/14","CIDR","3"
"geo-ae","PREROUTING","DROP","3","141.105.160.0/21","CIDR","2"
"geo-ae","PREROUTING","DROP","3","94.183.160.0/19","CIDR","3"
"geo-ae","PREROUTING","DROP","3","31.56.0.0/14","CIDR","22"
"geo-ae","PREROUTING","DROP","3","89.35.130.0/23","CIDR","1"
"geo-ae","PREROUTING","DROP","3","191.96.0.0/16","CIDR","37"
"geo-et","PREROUTING","DROP","3","197.156.64.0/18","CIDR","4"
"geo-et","PREROUTING","DROP","3","196.188.0.0/14","CIDR","57"
"geo-et","PREROUTING","DROP","3","213.55.64.0/18","CIDR","2"
"geo-eg","PREROUTING","DROP","3","41.32.0.0/12","CIDR","73"
"geo-eg","PREROUTING","DROP","3","156.192.0.0/11","CIDR","30"
"geo-eg","PREROUTING","DROP","3","102.40.0.0/13","CIDR","7"
"geo-eg","PREROUTING","DROP","3","41.64.0.0/15","CIDR","8"
"geo-eg","PREROUTING","DROP","3","213.212.192.0/18","CIDR","4"
"geo-eg","PREROUTING","DROP","3","193.227.0.0/18","CIDR","7"
"geo-eg","PREROUTING","DROP","3","196.128.0.0/11","CIDR","2"
"geo-eg","PREROUTING","DROP","3","196.202.0.0/17","CIDR","10"
"geo-eg","PREROUTING","DROP","3","154.176.0.0/12","CIDR","6"
"geo-eg","PREROUTING","DROP","3","196.218.0.0/15","CIDR","11"
"geo-eg","PREROUTING","DROP","3","196.221.0.0/16","CIDR","6"
"geo-eg","PREROUTING","DROP","3","81.10.0.0/17","CIDR","12"
"geo-eg","PREROUTING","DROP","3","62.193.64.0/18","CIDR","4"
"geo-eg","PREROUTING","DROP","3","41.128.0.0/14","CIDR","3"
"geo-eg","PREROUTING","DROP","3","197.32.0.0/11","CIDR","33"
"geo-eg","PREROUTING","DROP","3","102.184.0.0/13","CIDR","1"
"geo-eg","PREROUTING","DROP","3","197.160.0.0/13","CIDR","3"
"geo-eg","PREROUTING","DROP","3","41.232.0.0/13","CIDR","1"
"geo-eg","PREROUTING","DROP","3","196.204.0.0/15","CIDR","1"
"geo-eg","PREROUTING","DROP","3","62.68.224.0/19","CIDR","1"
"geo-eg","PREROUTING","DROP","3","82.129.128.0/17","CIDR","5"
"geo-eg","PREROUTING","DROP","3","84.205.96.0/19","CIDR","1"
"geo-ir","PREROUTING","DROP","3","185.215.228.0/22","CIDR","4"
"geo-ir","PREROUTING","DROP","3","5.22.0.0/17","CIDR","8"
"geo-ir","PREROUTING","DROP","3","46.100.0.0/16","CIDR","3"
"geo-ir","PREROUTING","DROP","3","91.106.64.0/19","CIDR","1"
"geo-ir","PREROUTING","DROP","3","89.198.0.0/15","CIDR","1"
"geo-ir","PREROUTING","DROP","3","5.112.0.0/12","CIDR","5"
"geo-ir","PREROUTING","DROP","3","188.213.192.0/21","CIDR","8"
"geo-ir","PREROUTING","DROP","3","85.133.128.0/17","CIDR","9"
"geo-ir","PREROUTING","DROP","3","213.176.0.0/17","CIDR","5"
"geo-ir","PREROUTING","DROP","3","5.190.0.0/16","CIDR","2"
"geo-ir","PREROUTING","DROP","3","81.16.112.0/20","CIDR","2"
"geo-ir","PREROUTING","DROP","3","213.177.176.0/22","CIDR","24"
"geo-ir","PREROUTING","DROP","3","185.95.180.0/22","CIDR","1"
"geo-ir","PREROUTING","DROP","3","46.245.0.0/17","CIDR","1"
"geo-ir","PREROUTING","DROP","3","37.202.224.0/19","CIDR","1"
"geo-ir","PREROUTING","DROP","3","217.218.0.0/15","CIDR","11"
"geo-ir","PREROUTING","DROP","3","46.167.128.0/19","CIDR","3"
"geo-ir","PREROUTING","DROP","3","178.131.0.0/16","CIDR","2"
"geo-ir","PREROUTING","DROP","3","79.175.128.0/18","CIDR","4"
"geo-ir","PREROUTING","DROP","3","94.182.0.0/16","CIDR","4"
"geo-ir","PREROUTING","DROP","3","185.116.160.0/22","CIDR","4"
"geo-ir","PREROUTING","DROP","3","37.254.0.0/15","CIDR","4"
"geo-ir","PREROUTING","DROP","3","85.185.0.0/16","CIDR","10"
"geo-ir","PREROUTING","DROP","3","5.232.0.0/13","CIDR","6"
"geo-ir","PREROUTING","DROP","3","185.107.244.0/22","CIDR","3"
"geo-ir","PREROUTING","DROP","3","212.33.192.0/19","CIDR","1"
"geo-ir","PREROUTING","DROP","3","188.136.128.0/18","CIDR","3"
"geo-ir","PREROUTING","DROP","3","81.91.128.0/19","CIDR","3"
"geo-ir","PREROUTING","DROP","3","185.125.248.0/21","CIDR","2"
"geo-ir","PREROUTING","DROP","3","185.118.12.0/22","CIDR","4"
"geo-ir","PREROUTING","DROP","3","185.131.108.0/22","CIDR","1"
"geo-ir","PREROUTING","DROP","3","5.198.160.0/19","CIDR","4"
"geo-ir","PREROUTING","DROP","3","86.57.0.0/17","CIDR","7"
"geo-ir","PREROUTING","DROP","3","195.24.236.0/23","CIDR","24"
"geo-ir","PREROUTING","DROP","3","91.216.71.0/24","CIDR","1"
"geo-ir","PREROUTING","DROP","3","93.126.0.0/18","CIDR","12"
"geo-ir","PREROUTING","DROP","3","62.3.42.0/24","CIDR","7"
"geo-ir","PREROUTING","DROP","3","2.176.0.0/12","CIDR","15"
"geo-ir","PREROUTING","DROP","3","5.208.0.0/13","CIDR","1"
"geo-ir","PREROUTING","DROP","3","93.117.96.0/19","CIDR","15"
"geo-ir","PREROUTING","DROP","3","78.38.0.0/15","CIDR","6"
"geo-ir","PREROUTING","DROP","3","5.22.192.0/21","CIDR","1"
"geo-ir","PREROUTING","DROP","3","91.133.128.0/17","CIDR","2"
"geo-ir","PREROUTING","DROP","3","93.118.128.0/19","CIDR","2"
"geo-ir","PREROUTING","DROP","3","185.213.8.0/22","CIDR","1"
"geo-ir","PREROUTING","DROP","3","109.95.60.0/22","CIDR","1"
"geo-ir","PREROUTING","DROP","3","62.60.128.0/17","CIDR","7"
"geo-ir","PREROUTING","DROP","3","89.35.132.0/23","CIDR","1"
"geo-ir","PREROUTING","DROP","3","151.232.0.0/14","CIDR","4"
"geo-ir","PREROUTING","DROP","3","81.28.32.0/19","CIDR","4"
"geo-ir","PREROUTING","DROP","3","95.38.0.0/16","CIDR","4"
"geo-ir","PREROUTING","DROP","3","87.248.128.0/19","CIDR","1"
"geo-ir","PREROUTING","DROP","3","80.191.0.0/16","CIDR","3"
"geo-ir","PREROUTING","DROP","3","193.151.128.0/19","CIDR","7"
"geo-ir","PREROUTING","DROP","3","217.24.144.0/20","CIDR","1"
"geo-ir","PREROUTING","DROP","3","91.92.208.0/21","CIDR","3"
"geo-ir","PREROUTING","DROP","3","213.207.192.0/18","CIDR","2"
"geo-za","PREROUTING","DROP","3","164.148.0.0/14","CIDR","18"
"geo-za","PREROUTING","DROP","3","102.39.0.0/16","CIDR","9"
"geo-za","PREROUTING","DROP","3","102.32.0.0/15","CIDR","1"
"geo-za","PREROUTING","DROP","3","102.64.32.0/20","CIDR","78"
"geo-za","PREROUTING","DROP","3","41.192.0.0/14","CIDR","1"
"geo-za","PREROUTING","DROP","3","154.16.0.0/16","CIDR","49"
"geo-za","PREROUTING","DROP","3","197.184.0.0/15","CIDR","7"
"geo-za","PREROUTING","DROP","3","66.8.0.0/17","CIDR","19"
"geo-za","PREROUTING","DROP","3","105.184.0.0/14","CIDR","1"
"geo-za","PREROUTING","DROP","3","161.123.0.0/16","CIDR","5"
"geo-za","PREROUTING","DROP","3","154.126.192.0/19","CIDR","4"
"geo-za","PREROUTING","DROP","3","102.219.200.0/22","CIDR","3"
"geo-za","PREROUTING","DROP","3","102.68.80.0/21","CIDR","1"
"geo-za","PREROUTING","DROP","3","105.240.0.0/12","CIDR","2"
"geo-za","PREROUTING","DROP","3","102.129.48.0/20","CIDR","73"
"geo-za","PREROUTING","DROP","3","41.56.0.0/16","CIDR","6"
"geo-za","PREROUTING","DROP","3","102.248.0.0/13","CIDR","4"
"geo-za","PREROUTING","DROP","3","41.112.0.0/12","CIDR","2"
"geo-za","PREROUTING","DROP","3","41.0.0.0/11","CIDR","7"
"geo-za","PREROUTING","DROP","3","102.222.184.0/21","CIDR","1"
"geo-za","PREROUTING","DROP","3","164.160.80.0/22","CIDR","1"
"geo-za","PREROUTING","DROP","3","41.216.176.0/20","CIDR","4"
"geo-za","PREROUTING","DROP","3","102.66.0.0/16","CIDR","29"
"geo-za","PREROUTING","DROP","3","165.16.128.0/18","CIDR","3"
"geo-za","PREROUTING","DROP","3","197.96.0.0/12","CIDR","2"
"geo-za","PREROUTING","DROP","3","165.165.0.0/16","CIDR","4"
"geo-za","PREROUTING","DROP","3","192.142.0.0/15","CIDR","1"
"geo-za","PREROUTING","DROP","3","197.64.0.0/11","CIDR","4"
"geo-za","PREROUTING","DROP","3","102.207.180.0/22","CIDR","2"
"geo-za","PREROUTING","DROP","3","129.232.128.0/17","CIDR","1"
"geo-za","PREROUTING","DROP","3","196.250.216.0/21","CIDR","3"
"geo-za","PREROUTING","DROP","3","197.245.0.0/16","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.83.248.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","202.164.32.0/19","CIDR","2"
"geo-in","PREROUTING","DROP","3","223.225.0.0/16","CIDR","1"
"geo-in","PREROUTING","DROP","3","202.160.132.0/22","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.120.248.0/21","CIDR","5"
"geo-in","PREROUTING","DROP","3","103.48.176.0/21","CIDR","3"
"geo-in","PREROUTING","DROP","3","14.139.0.0/16","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.59.132.0/22","CIDR","9"
"geo-in","PREROUTING","DROP","3","103.226.200.0/21","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.174.240.0/21","CIDR","2"
"geo-in","PREROUTING","DROP","3","1.22.0.0/15","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.105.40.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.207.0.0/20","CIDR","10"
"geo-in","PREROUTING","DROP","3","49.32.0.0/12","CIDR","19"
"geo-in","PREROUTING","DROP","3","151.185.32.0/19","CIDR","4"
"geo-in","PREROUTING","DROP","3","43.248.236.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.124.152.0/23","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.70.196.0/22","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.184.104.0/22","CIDR","3"
"geo-in","PREROUTING","DROP","3","202.65.128.0/19","CIDR","1"
"geo-in","PREROUTING","DROP","3","43.230.156.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","111.92.0.0/17","CIDR","2"
"geo-in","PREROUTING","DROP","3","160.202.8.0/21","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.77.108.0/22","CIDR","20"
"geo-in","PREROUTING","DROP","3","103.132.144.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.215.208.0/23","CIDR","1"
"geo-in","PREROUTING","DROP","3","128.185.0.0/16","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.30.80.0/22","CIDR","9"
"geo-in","PREROUTING","DROP","3","202.164.128.0/19","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.163.56.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.84.128.0/22","CIDR","2"
"geo-in","PREROUTING","DROP","3","150.107.232.0/21","CIDR","2"
"geo-in","PREROUTING","DROP","3","111.223.24.0/21","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.105.176.0/22","CIDR","4"
"geo-in","PREROUTING","DROP","3","161.118.0.0/16","CIDR","3"
"geo-in","PREROUTING","DROP","3","14.96.0.0/14","CIDR","311"
"geo-in","PREROUTING","DROP","3","103.238.104.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.167.194.0/23","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.91.88.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.249.80.0/22","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.240.76.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.164.246.0/23","CIDR","9"
"geo-in","PREROUTING","DROP","3","103.69.28.0/23","CIDR","3"
"geo-in","PREROUTING","DROP","3","112.133.192.0/18","CIDR","1"
"geo-in","PREROUTING","DROP","3","115.112.0.0/13","CIDR","2"
"geo-in","PREROUTING","DROP","3","125.16.0.0/13","CIDR","25"
"geo-in","PREROUTING","DROP","3","103.62.16.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","223.29.192.0/20","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.227.92.0/22","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.39.236.0/23","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.55.104.0/21","CIDR","6"
"geo-in","PREROUTING","DROP","3","157.119.216.0/22","CIDR","3"
"geo-in","PREROUTING","DROP","3","49.248.0.0/15","CIDR","15"
"geo-in","PREROUTING","DROP","3","202.43.120.0/22","CIDR","5"
"geo-in","PREROUTING","DROP","3","103.40.56.0/21","CIDR","2"
"geo-in","PREROUTING","DROP","3","161.248.105.0/24","CIDR","1"
"geo-in","PREROUTING","DROP","3","123.252.128.0/17","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.46.240.0/22","CIDR","3"
"geo-in","PREROUTING","DROP","3","112.196.0.0/17","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.69.8.0/21","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.82.208.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","150.129.164.0/22","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.75.32.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","182.64.0.0/12","CIDR","74"
"geo-in","PREROUTING","DROP","3","203.110.80.0/20","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.208.224.0/20","CIDR","1"
"geo-in","PREROUTING","DROP","3","14.192.12.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.41.96.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.172.152.0/21","CIDR","4"
"geo-in","PREROUTING","DROP","3","157.119.116.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","61.95.128.0/17","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.143.50.0/23","CIDR","2"
"geo-in","PREROUTING","DROP","3","157.15.234.0/23","CIDR","5"
"geo-in","PREROUTING","DROP","3","124.253.0.0/16","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.58.152.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","203.194.96.0/20","CIDR","8"
"geo-in","PREROUTING","DROP","3","103.188.18.0/23","CIDR","2"
"geo-in","PREROUTING","DROP","3","106.192.0.0/11","CIDR","37"
"geo-in","PREROUTING","DROP","3","103.162.216.0/23","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.217.116.0/22","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.104.124.0/22","CIDR","9"
"geo-in","PREROUTING","DROP","3","45.64.188.0/22","CIDR","10"
"geo-in","PREROUTING","DROP","3","49.156.64.0/18","CIDR","3"
"geo-in","PREROUTING","DROP","3","45.124.144.0/20","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.36.120.0/21","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.99.108.0/22","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.26.104.0/21","CIDR","4"
"geo-in","PREROUTING","DROP","3","116.72.0.0/14","CIDR","4"
"geo-in","PREROUTING","DROP","3","223.228.0.0/14","CIDR","11"
"geo-in","PREROUTING","DROP","3","103.139.64.0/21","CIDR","5"
"geo-in","PREROUTING","DROP","3","103.51.216.0/22","CIDR","7"
"geo-in","PREROUTING","DROP","3","152.52.0.0/16","CIDR","4"
"geo-in","PREROUTING","DROP","3","103.175.28.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","111.93.0.0/16","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.152.156.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.18.164.0/22","CIDR","39"
"geo-in","PREROUTING","DROP","3","103.119.192.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.74.169.0/24","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.130.88.0/22","CIDR","3"
"geo-in","PREROUTING","DROP","3","103.90.211.0/24","CIDR","1"
"geo-in","PREROUTING","DROP","3","152.56.0.0/14","CIDR","23"
"geo-in","PREROUTING","DROP","3","103.221.72.0/21","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.110.232.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.58.114.0/23","CIDR","3"
"geo-in","PREROUTING","DROP","3","59.176.0.0/13","CIDR","1"
"geo-in","PREROUTING","DROP","3","188.208.140.0/22","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.180.44.0/22","CIDR","3"
"geo-in","PREROUTING","DROP","3","202.159.192.0/18","CIDR","2"
"geo-in","PREROUTING","DROP","3","103.134.128.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","49.156.128.0/19","CIDR","2"
"geo-in","PREROUTING","DROP","3","122.160.0.0/12","CIDR","18"
"geo-in","PREROUTING","DROP","3","103.171.12.0/23","CIDR","14"
"geo-in","PREROUTING","DROP","3","103.204.48.0/21","CIDR","1"
"geo-in","PREROUTING","DROP","3","103.19.132.0/22","CIDR","6"
"geo-in","PREROUTING","DROP","3","103.81.152.0/21","CIDR","3"
